image_name, car_x, car_y, car_w, car_h, road_x, road_y, road_w, road_h
frame_449.png, 46, 67, 4, 10, 20, 0, 50, 84
frame_450.png, 46, 67, 4, 10, 21, 0, 48, 84
frame_451.png, 46, 67, 4, 10, 22, 0, 46, 84
frame_452.png, 46, 67, 4, 10, 23, 0, 44, 84
frame_453.png, 46, 67, 4, 10, 24, 0, 42, 84
frame_454.png, 46, 67, 4, 10, 25, 0, 40, 84
frame_455.png, 46, 67, 4, 10, 26, 0, 38, 84
frame_456.png, 46, 67, 4, 10, 27, 0, 37, 84
frame_457.png, 46, 67, 4, 10, 28, 0, 35, 84
frame_458.png, 46, 67, 4, 10, 28, 0, 34, 84
frame_459.png, 46, 67, 4, 10, 29, 0, 33, 84
frame_460.png, 46, 67, 4, 10, 31, 0, 30, 84
frame_461.png, 46, 67, 4, 10, 31, 0, 30, 84
frame_462.png, 46, 67, 4, 10, 32, 0, 28, 84
frame_463.png, 46, 67, 4, 10, 33, 0, 27, 84
frame_464.png, 46, 67, 4, 10, 34, 0, 26, 84
frame_465.png, 46, 67, 4, 10, 34, 0, 26, 84
frame_466.png, 46, 67, 4, 10, 35, 0, 24, 84
frame_467.png, 46, 67, 4, 10, 36, 0, 23, 84
frame_468.png, 46, 67, 4, 10, 36, 0, 23, 84
frame_469.png, 46, 67, 4, 10, 36, 0, 23, 84
frame_470.png, 46, 67, 4, 10, 36, 0, 23, 84
frame_471.png, 46, 67, 4, 10, 36, 0, 23, 84
frame_472.png, 46, 67, 4, 10, 37, 0, 22, 84
frame_473.png, 46, 67, 4, 10, 37, 0, 22, 84
frame_474.png, 46, 67, 4, 10, 37, 0, 21, 84
frame_475.png, 46, 67, 4, 10, 37, 0, 21, 84
frame_476.png, 46, 67, 4, 10, 37, 0, 21, 84
frame_477.png, 46, 67, 4, 10, 37, 0, 21, 84
frame_478.png, 46, 67, 4, 10, 37, 0, 21, 84
frame_479.png, 46, 67, 4, 10, 37, 0, 21, 84
frame_480.png, 46, 67, 4, 10, 37, 0, 21, 84
frame_481.png, 46, 67, 4, 10, 37, 0, 21, 84
frame_482.png, 46, 67, 4, 10, 37, 0, 21, 84
frame_483.png, 46, 67, 4, 10, 37, 0, 21, 84
frame_484.png, 46, 67, 4, 10, 37, 0, 21, 84
frame_485.png, 46, 67, 4, 10, 37, 0, 21, 84
frame_486.png, 46, 67, 4, 10, 37, 0, 21, 84
frame_487.png, 46, 67, 4, 10, 37, 0, 21, 84
frame_488.png, 46, 67, 4, 10, 37, 0, 21, 84
frame_489.png, 46, 67, 4, 10, 37, 0, 22, 84
frame_490.png, 46, 67, 4, 10, 37, 0, 23, 84
frame_491.png, 46, 67, 4, 10, 37, 0, 26, 84
frame_492.png, 46, 67, 4, 10, 37, 0, 27, 84
frame_493.png, 46, 67, 4, 10, 37, 0, 29, 84
frame_494.png, 46, 67, 4, 10, 36, 0, 31, 84
frame_495.png, 46, 67, 4, 10, 35, 0, 34, 84
frame_496.png, 46, 67, 4, 10, 34, 0, 36, 84
frame_497.png, 46, 67, 4, 10, 33, 0, 37, 84
frame_498.png, 46, 67, 4, 10, 32, 0, 39, 84
frame_499.png, 46, 67, 4, 10, 31, 0, 40, 84
frame_500.png, 46, 67, 4, 10, 30, 0, 42, 84
frame_501.png, 46, 67, 4, 10, 30, 0, 42, 84
frame_502.png, 46, 67, 4, 10, 29, 0, 43, 84
frame_503.png, 46, 67, 4, 10, 28, 0, 44, 84
frame_504.png, 46, 67, 4, 10, 28, 0, 45, 84
frame_505.png, 46, 67, 4, 10, 27, 0, 46, 84
frame_506.png, 46, 67, 4, 10, 27, 0, 46, 84
frame_507.png, 46, 67, 4, 10, 26, 0, 48, 84
frame_508.png, 46, 67, 4, 10, 26, 0, 48, 84
frame_509.png, 46, 67, 4, 10, 26, 0, 48, 84
frame_510.png, 46, 67, 4, 10, 25, 0, 49, 84
frame_511.png, 0, 0, 0, 0, 25, 0, 49, 84
frame_512.png, 0, 0, 0, 0, 25, 0, 49, 84
frame_513.png, 0, 0, 0, 0, 25, 0, 50, 84
frame_514.png, 0, 0, 0, 0, 24, 0, 51, 84
frame_515.png, 45, 64, 5, 13, 24, 0, 50, 84
frame_516.png, 0, 0, 0, 0, 24, 0, 51, 84
frame_517.png, 0, 0, 0, 0, 24, 0, 51, 84
frame_518.png, 0, 0, 0, 0, 24, 0, 51, 84
frame_519.png, 0, 0, 0, 0, 24, 0, 51, 84
frame_520.png, 0, 0, 0, 0, 24, 0, 51, 84
frame_521.png, 0, 0, 0, 0, 25, 0, 50, 84
frame_522.png, 46, 67, 4, 12, 25, 0, 50, 84
frame_523.png, 0, 0, 0, 0, 25, 0, 49, 84
frame_524.png, 0, 0, 0, 0, 26, 0, 48, 84
frame_525.png, 0, 0, 0, 0, 27, 0, 47, 84
frame_526.png, 46, 67, 4, 10, 27, 0, 46, 84
frame_527.png, 46, 67, 4, 10, 28, 0, 44, 84
frame_528.png, 46, 67, 4, 10, 29, 0, 43, 84
frame_529.png, 46, 67, 4, 10, 30, 0, 41, 84
frame_530.png, 46, 67, 4, 10, 30, 0, 40, 84
frame_531.png, 46, 67, 4, 10, 31, 0, 38, 84
frame_532.png, 46, 67, 4, 10, 32, 0, 37, 84
frame_533.png, 46, 67, 4, 10, 33, 0, 35, 84
frame_534.png, 46, 67, 4, 10, 33, 0, 34, 84
frame_535.png, 46, 67, 4, 10, 34, 0, 32, 84
frame_536.png, 46, 67, 4, 10, 34, 0, 31, 84
frame_537.png, 46, 67, 4, 10, 35, 0, 29, 84
frame_538.png, 46, 67, 4, 10, 35, 0, 28, 84
frame_539.png, 46, 67, 4, 10, 36, 0, 26, 84
frame_540.png, 46, 67, 4, 10, 36, 0, 25, 84
frame_541.png, 46, 67, 4, 10, 36, 0, 25, 84
frame_542.png, 46, 67, 4, 10, 36, 0, 24, 84
frame_543.png, 46, 67, 4, 10, 37, 0, 23, 84
frame_544.png, 46, 67, 4, 10, 37, 0, 23, 84
frame_545.png, 46, 67, 4, 10, 37, 0, 22, 84
frame_546.png, 46, 67, 4, 10, 37, 0, 21, 84
frame_547.png, 46, 67, 4, 10, 37, 0, 21, 84
frame_548.png, 46, 67, 4, 10, 37, 0, 21, 84
frame_549.png, 46, 67, 4, 10, 37, 0, 21, 84
frame_550.png, 46, 67, 4, 10, 37, 0, 21, 84
frame_551.png, 46, 67, 4, 10, 37, 0, 21, 84
frame_552.png, 46, 67, 4, 10, 37, 0, 21, 84
frame_553.png, 46, 67, 4, 10, 37, 0, 21, 84
frame_554.png, 46, 67, 4, 10, 37, 0, 21, 84
frame_555.png, 46, 67, 4, 10, 37, 0, 21, 84
frame_556.png, 46, 67, 4, 10, 37, 0, 21, 84
frame_557.png, 46, 67, 4, 10, 33, 0, 25, 84
frame_558.png, 46, 67, 4, 10, 0, 0, 58, 84
frame_559.png, 46, 67, 4, 10, 0, 0, 58, 84
frame_560.png, 46, 67, 4, 10, 0, 0, 59, 84
frame_561.png, 46, 67, 4, 10, 0, 0, 61, 84
frame_562.png, 46, 67, 4, 10, 0, 0, 63, 84
frame_563.png, 46, 67, 4, 10, 0, 0, 65, 84
frame_564.png, 46, 67, 4, 10, 0, 0, 67, 84
frame_565.png, 46, 67, 4, 10, 0, 0, 69, 84
frame_566.png, 46, 67, 4, 10, 0, 0, 71, 84
frame_567.png, 46, 67, 4, 10, 0, 0, 73, 84
frame_568.png, 46, 67, 4, 10, 0, 0, 75, 84
frame_569.png, 46, 67, 4, 10, 0, 0, 77, 84
frame_570.png, 46, 67, 4, 10, 0, 0, 78, 84
frame_571.png, 46, 67, 4, 10, 0, 0, 80, 84
frame_572.png, 46, 67, 4, 10, 0, 0, 81, 84
frame_573.png, 46, 67, 4, 10, 0, 0, 82, 84
frame_574.png, 46, 67, 4, 10, 0, 0, 83, 84
frame_575.png, 46, 67, 4, 10, 0, 0, 84, 84
frame_576.png, 46, 67, 4, 10, 3, 0, 82, 84
frame_577.png, 46, 67, 4, 10, 6, 0, 79, 84
frame_578.png, 46, 67, 4, 10, 7, 0, 78, 84
frame_579.png, 46, 67, 4, 10, 8, 0, 77, 84
frame_580.png, 46, 67, 4, 10, 10, 0, 75, 84
frame_581.png, 46, 67, 4, 10, 10, 0, 75, 84
frame_582.png, 46, 67, 4, 10, 10, 0, 75, 84
frame_583.png, 46, 67, 4, 10, 10, 0, 75, 84
frame_584.png, 46, 67, 4, 10, 10, 0, 74, 84
frame_585.png, 46, 67, 4, 10, 10, 0, 74, 84
frame_586.png, 46, 67, 4, 10, 9, 0, 74, 84
frame_587.png, 46, 67, 4, 10, 9, 0, 74, 84
frame_588.png, 46, 67, 4, 10, 9, 0, 72, 84
frame_589.png, 46, 67, 4, 10, 9, 0, 71, 84
frame_590.png, 46, 67, 4, 10, 10, 0, 69, 84
frame_591.png, 46, 67, 4, 10, 10, 0, 67, 84
frame_592.png, 46, 67, 4, 10, 11, 0, 65, 84
frame_593.png, 46, 67, 4, 10, 13, 0, 61, 84
frame_594.png, 46, 67, 4, 10, 14, 0, 58, 84
frame_595.png, 46, 67, 4, 10, 16, 0, 55, 84
frame_596.png, 46, 67, 4, 10, 18, 0, 51, 84
frame_597.png, 46, 67, 4, 10, 19, 0, 49, 84
frame_598.png, 46, 67, 4, 10, 21, 0, 45, 84
frame_599.png, 46, 67, 4, 10, 23, 0, 42, 84
frame_600.png, 46, 67, 4, 10, 25, 0, 39, 84
frame_601.png, 46, 67, 4, 10, 27, 0, 36, 84
frame_602.png, 46, 67, 4, 10, 28, 0, 34, 84
frame_603.png, 46, 67, 4, 10, 29, 0, 33, 84
frame_604.png, 46, 67, 4, 10, 29, 0, 32, 84
frame_605.png, 46, 67, 4, 10, 28, 0, 33, 84
frame_606.png, 46, 67, 4, 10, 28, 0, 32, 84
frame_607.png, 46, 67, 4, 10, 26, 0, 34, 84
frame_608.png, 46, 67, 4, 10, 25, 0, 34, 84
frame_609.png, 46, 67, 4, 10, 25, 0, 35, 84
frame_610.png, 46, 67, 4, 10, 24, 0, 38, 84
frame_611.png, 46, 67, 4, 10, 24, 0, 40, 84
frame_612.png, 46, 67, 4, 10, 23, 0, 42, 84
frame_613.png, 46, 67, 4, 10, 21, 0, 45, 84
frame_614.png, 46, 67, 4, 10, 20, 0, 47, 84
frame_615.png, 46, 67, 4, 10, 20, 0, 49, 84
frame_616.png, 46, 67, 4, 10, 19, 0, 51, 84
frame_617.png, 46, 67, 4, 10, 18, 0, 53, 84
frame_618.png, 46, 67, 4, 10, 18, 0, 54, 84
frame_619.png, 46, 67, 4, 10, 17, 0, 55, 84
frame_620.png, 46, 67, 4, 10, 16, 0, 57, 84
frame_621.png, 46, 67, 4, 10, 16, 0, 58, 84
frame_622.png, 46, 67, 4, 10, 16, 0, 59, 84
frame_623.png, 46, 67, 4, 10, 15, 0, 60, 84
frame_624.png, 46, 67, 4, 10, 14, 0, 61, 84
frame_625.png, 46, 67, 4, 10, 14, 0, 62, 84
frame_626.png, 0, 0, 0, 0, 14, 0, 62, 84
frame_627.png, 0, 0, 0, 0, 14, 0, 62, 84
frame_628.png, 0, 0, 0, 0, 14, 0, 62, 84
frame_629.png, 0, 0, 0, 0, 14, 0, 62, 84
frame_630.png, 0, 0, 0, 0, 15, 0, 61, 84
frame_631.png, 0, 0, 0, 0, 15, 0, 61, 84
frame_632.png, 0, 0, 0, 0, 15, 0, 61, 84
frame_633.png, 0, 0, 0, 0, 15, 0, 61, 84
frame_634.png, 0, 0, 0, 0, 15, 0, 61, 84
frame_635.png, 0, 0, 0, 0, 15, 0, 61, 84
frame_636.png, 0, 0, 0, 0, 16, 0, 59, 84
frame_637.png, 46, 67, 7, 14, 16, 0, 59, 84
frame_638.png, 46, 67, 4, 10, 17, 0, 57, 84
frame_639.png, 46, 67, 4, 10, 18, 0, 55, 84
frame_640.png, 46, 67, 4, 10, 19, 0, 54, 84
frame_641.png, 46, 67, 4, 10, 20, 0, 52, 84
frame_642.png, 46, 67, 4, 10, 21, 0, 50, 84
frame_643.png, 46, 67, 4, 10, 22, 0, 48, 84
frame_644.png, 46, 67, 4, 10, 23, 0, 46, 84
frame_645.png, 46, 67, 4, 10, 24, 0, 44, 84
frame_646.png, 46, 67, 4, 10, 25, 0, 42, 84
frame_647.png, 46, 67, 4, 10, 26, 0, 40, 84
frame_648.png, 46, 67, 4, 10, 27, 0, 38, 84
frame_649.png, 46, 67, 4, 10, 28, 0, 38, 84
frame_650.png, 46, 67, 4, 10, 29, 0, 43, 84
frame_651.png, 46, 67, 4, 10, 29, 0, 49, 84
frame_652.png, 46, 67, 4, 10, 29, 0, 53, 84
frame_653.png, 46, 67, 4, 10, 28, 0, 56, 84
frame_654.png, 46, 67, 4, 10, 27, 0, 57, 84
frame_655.png, 46, 67, 4, 10, 26, 0, 57, 84
frame_656.png, 46, 67, 4, 10, 25, 0, 57, 84
frame_657.png, 46, 67, 4, 10, 24, 0, 57, 84
frame_658.png, 46, 67, 4, 10, 23, 0, 58, 84
frame_659.png, 46, 67, 4, 10, 22, 0, 58, 84
frame_660.png, 0, 0, 0, 0, 22, 0, 58, 84
frame_661.png, 0, 0, 0, 0, 22, 0, 58, 84
frame_662.png, 0, 0, 0, 0, 21, 0, 59, 84
frame_663.png, 0, 0, 0, 0, 21, 0, 59, 84
frame_664.png, 0, 0, 0, 0, 21, 0, 59, 84
frame_665.png, 0, 0, 0, 0, 21, 0, 60, 84
frame_666.png, 0, 0, 0, 0, 21, 0, 59, 84
frame_667.png, 0, 0, 0, 0, 21, 0, 59, 84
frame_668.png, 0, 0, 0, 0, 21, 0, 58, 84
frame_669.png, 0, 0, 0, 0, 21, 0, 58, 84
frame_670.png, 0, 0, 0, 0, 21, 0, 58, 84
frame_671.png, 43, 67, 7, 11, 22, 0, 56, 84
frame_672.png, 43, 67, 7, 14, 22, 0, 55, 84
frame_673.png, 46, 67, 4, 10, 23, 0, 54, 84
frame_674.png, 46, 67, 4, 10, 23, 0, 53, 84
frame_675.png, 46, 67, 4, 10, 24, 0, 50, 84
frame_676.png, 46, 67, 4, 10, 24, 0, 49, 84
frame_677.png, 46, 67, 4, 10, 25, 0, 48, 84
frame_678.png, 46, 67, 4, 10, 26, 0, 46, 84
frame_679.png, 46, 67, 4, 10, 0, 0, 71, 84
frame_680.png, 46, 67, 4, 10, 0, 0, 71, 84
frame_681.png, 46, 67, 4, 10, 0, 0, 70, 84
frame_682.png, 46, 67, 4, 10, 0, 0, 71, 84
frame_683.png, 46, 67, 4, 10, 0, 0, 73, 84
frame_684.png, 46, 67, 4, 10, 0, 0, 74, 84
frame_685.png, 46, 67, 4, 10, 0, 0, 76, 84
frame_686.png, 46, 67, 4, 10, 0, 0, 77, 84
frame_687.png, 46, 67, 4, 10, 0, 0, 79, 84
frame_688.png, 46, 67, 4, 10, 0, 0, 81, 84
frame_689.png, 46, 67, 4, 10, 0, 4, 82, 80
frame_690.png, 46, 67, 4, 10, 0, 7, 83, 77
frame_691.png, 46, 67, 4, 10, 0, 9, 84, 75
frame_692.png, 46, 67, 4, 10, 0, 11, 85, 73
frame_693.png, 46, 67, 4, 10, 0, 13, 86, 71
frame_694.png, 46, 67, 4, 10, 0, 14, 86, 70
frame_695.png, 46, 67, 4, 10, 0, 15, 87, 69
frame_696.png, 46, 67, 4, 10, 0, 15, 87, 69
frame_697.png, 46, 67, 4, 10, 0, 15, 87, 69
frame_698.png, 46, 67, 4, 10, 0, 16, 87, 68
frame_699.png, 46, 67, 4, 10, 0, 16, 87, 68
frame_700.png, 62, 75, 4, 9, 0, 16, 86, 68
frame_701.png, 0, 0, 0, 0, 0, 15, 86, 69
frame_702.png, 0, 0, 0, 0, 0, 14, 85, 70
frame_703.png, 0, 0, 0, 0, 0, 12, 83, 72
frame_704.png, 0, 0, 6, 13, 0, 0, 81, 84
frame_705.png, 0, 0, 0, 0, 0, 0, 79, 84
frame_706.png, 46, 67, 4, 10, 0, 0, 76, 84
frame_707.png, 46, 67, 4, 10, 0, 0, 72, 84
frame_708.png, 46, 67, 4, 10, 0, 0, 69, 84
frame_709.png, 46, 67, 4, 10, 0, 0, 66, 84
frame_710.png, 46, 67, 4, 10, 0, 0, 63, 84
frame_711.png, 46, 67, 4, 10, 5, 0, 91, 84
frame_712.png, 46, 67, 4, 10, 8, 0, 88, 84
frame_713.png, 46, 67, 4, 10, 11, 0, 85, 84
frame_714.png, 46, 67, 4, 10, 14, 0, 82, 84
frame_715.png, 46, 67, 4, 10, 16, 0, 80, 84
frame_716.png, 46, 67, 4, 10, 19, 0, 77, 84
frame_717.png, 46, 67, 4, 10, 21, 0, 75, 84
frame_718.png, 46, 67, 4, 10, 23, 0, 73, 84
frame_719.png, 46, 67, 4, 10, 25, 0, 71, 84
frame_720.png, 46, 67, 4, 10, 24, 0, 72, 84
frame_721.png, 48, 30, 4, 9, 23, 0, 73, 84
frame_722.png, 46, 67, 4, 10, 21, 5, 75, 79
frame_723.png, 46, 67, 4, 10, 19, 9, 77, 75
frame_724.png, 46, 67, 4, 10, 18, 12, 78, 72
frame_725.png, 46, 67, 4, 10, 16, 15, 80, 69
frame_726.png, 46, 67, 4, 10, 14, 18, 82, 66
frame_727.png, 46, 67, 4, 10, 11, 21, 85, 63
frame_728.png, 46, 67, 4, 10, 0, 25, 92, 71
frame_729.png, 46, 67, 4, 10, 0, 28, 89, 68
frame_730.png, 0, 0, 0, 0, 0, 30, 86, 66
frame_731.png, 0, 0, 0, 0, 0, 33, 83, 63
frame_732.png, 0, 0, 0, 0, 0, 35, 81, 61
frame_733.png, 0, 0, 0, 0, 0, 38, 79, 58
frame_734.png, 0, 0, 0, 0, 0, 40, 78, 56
frame_735.png, 0, 0, 0, 0, 0, 41, 76, 55
frame_736.png, 0, 0, 0, 0, 0, 43, 74, 53
frame_737.png, 0, 0, 0, 0, 0, 44, 72, 40
frame_738.png, 0, 0, 0, 0, 0, 44, 70, 40
frame_739.png, 0, 0, 0, 0, 0, 44, 68, 40
frame_740.png, 0, 0, 0, 0, 0, 40, 65, 44
frame_741.png, 0, 0, 0, 0, 0, 33, 63, 51
frame_742.png, 46, 67, 4, 10, 0, 26, 61, 58
frame_743.png, 46, 67, 4, 10, 0, 16, 60, 68
frame_744.png, 46, 67, 4, 10, 0, 5, 58, 79
frame_745.png, 46, 67, 4, 10, 0, 0, 56, 84
frame_746.png, 46, 67, 4, 10, 0, 0, 56, 96
frame_747.png, 46, 67, 4, 10, 0, 0, 55, 96
frame_748.png, 46, 67, 4, 10, 0, 0, 56, 96
frame_749.png, 46, 67, 4, 10, 0, 0, 56, 92
frame_750.png, 46, 67, 4, 10, 0, 0, 57, 84
frame_751.png, 46, 67, 4, 10, 0, 0, 59, 83
frame_752.png, 37, 43, 4, 9, 0, 0, 67, 80
frame_753.png, 46, 67, 4, 10, 0, 0, 77, 77
frame_754.png, 46, 67, 4, 10, 0, 0, 88, 75
frame_755.png, 46, 67, 4, 10, 3, 0, 93, 74
frame_756.png, 46, 67, 4, 10, 13, 0, 83, 73
frame_757.png, 46, 67, 4, 10, 21, 0, 75, 73
frame_758.png, 46, 67, 4, 10, 26, 0, 70, 74
frame_759.png, 46, 67, 4, 10, 29, 0, 67, 76
frame_760.png, 46, 67, 4, 10, 32, 0, 64, 77
frame_761.png, 46, 67, 4, 10, 34, 0, 62, 80
frame_762.png, 46, 67, 4, 10, 37, 0, 59, 82
frame_763.png, 46, 67, 4, 10, 38, 0, 58, 84
frame_764.png, 46, 67, 4, 10, 39, 0, 57, 84
frame_765.png, 46, 67, 4, 10, 40, 0, 56, 84
frame_766.png, 46, 67, 4, 10, 40, 0, 56, 84
frame_767.png, 46, 67, 4, 10, 40, 0, 56, 84
frame_768.png, 46, 67, 4, 10, 40, 4, 56, 80
frame_769.png, 46, 67, 4, 10, 40, 8, 56, 76
frame_770.png, 46, 67, 4, 10, 40, 11, 56, 73
frame_771.png, 46, 67, 4, 10, 39, 13, 57, 71
frame_772.png, 46, 67, 4, 10, 39, 14, 57, 70
frame_773.png, 46, 67, 4, 10, 39, 14, 57, 70
frame_774.png, 46, 67, 4, 10, 38, 14, 58, 70
frame_775.png, 46, 67, 4, 10, 38, 12, 58, 72
frame_776.png, 46, 67, 4, 10, 38, 9, 58, 75
frame_777.png, 46, 67, 4, 10, 38, 5, 58, 79
frame_778.png, 46, 67, 4, 10, 37, 0, 59, 84
frame_779.png, 46, 67, 4, 10, 37, 0, 59, 84
frame_780.png, 46, 67, 4, 10, 37, 0, 59, 84
frame_781.png, 46, 67, 4, 10, 37, 0, 59, 84
frame_782.png, 46, 67, 4, 10, 37, 0, 59, 84
frame_783.png, 46, 67, 4, 10, 36, 0, 60, 84
frame_784.png, 46, 67, 4, 10, 36, 0, 60, 84
frame_785.png, 46, 67, 4, 10, 36, 0, 60, 84
frame_786.png, 46, 67, 4, 10, 35, 0, 61, 84
frame_787.png, 46, 67, 4, 10, 35, 0, 61, 84
frame_788.png, 46, 67, 4, 10, 35, 0, 61, 84
frame_789.png, 46, 67, 4, 10, 35, 0, 61, 84
frame_790.png, 46, 67, 4, 10, 34, 0, 62, 84
frame_791.png, 0, 0, 0, 0, 34, 0, 62, 84
frame_792.png, 0, 0, 0, 0, 34, 0, 62, 84
frame_793.png, 0, 0, 0, 0, 30, 0, 66, 84
frame_794.png, 0, 0, 0, 0, 25, 0, 71, 84
frame_795.png, 0, 0, 0, 0, 20, 0, 76, 84
frame_796.png, 0, 0, 0, 0, 16, 0, 80, 84
frame_797.png, 46, 67, 4, 10, 12, 0, 84, 84
frame_798.png, 46, 67, 4, 10, 8, 0, 88, 84
frame_799.png, 46, 67, 4, 10, 5, 0, 91, 84
frame_800.png, 46, 67, 4, 10, 0, 0, 96, 84
frame_801.png, 46, 67, 4, 10, 0, 0, 58, 84
frame_802.png, 46, 67, 4, 10, 0, 0, 56, 84
frame_803.png, 46, 67, 4, 10, 0, 0, 55, 84
frame_804.png, 46, 67, 4, 10, 0, 0, 54, 84
frame_805.png, 46, 67, 4, 10, 0, 0, 54, 84
frame_806.png, 46, 67, 4, 10, 0, 0, 52, 84
frame_807.png, 46, 67, 4, 10, 4, 0, 48, 84
frame_808.png, 46, 67, 4, 10, 7, 0, 44, 84
frame_809.png, 46, 67, 4, 10, 10, 0, 40, 84
frame_810.png, 46, 67, 4, 10, 14, 0, 35, 84
frame_811.png, 46, 67, 4, 10, 18, 0, 31, 84
frame_812.png, 46, 67, 4, 10, 22, 0, 26, 84
frame_813.png, 46, 67, 4, 10, 25, 0, 23, 84
frame_814.png, 46, 67, 4, 10, 27, 0, 21, 84
frame_815.png, 46, 67, 4, 10, 27, 0, 24, 84
frame_816.png, 46, 67, 4, 10, 26, 0, 28, 84
frame_817.png, 46, 67, 4, 10, 26, 0, 31, 84
frame_818.png, 46, 67, 4, 10, 26, 0, 34, 84
frame_819.png, 46, 67, 4, 10, 25, 0, 37, 84
frame_820.png, 46, 67, 4, 10, 25, 0, 39, 84
frame_821.png, 46, 67, 4, 10, 25, 0, 41, 84
frame_822.png, 46, 67, 4, 10, 25, 0, 43, 84
frame_823.png, 46, 67, 4, 10, 25, 0, 44, 84
frame_824.png, 46, 67, 4, 10, 26, 0, 44, 84
frame_825.png, 46, 67, 4, 10, 26, 0, 46, 84
frame_826.png, 46, 67, 4, 10, 26, 0, 46, 84
frame_827.png, 46, 67, 4, 10, 27, 0, 46, 84
frame_828.png, 46, 67, 4, 10, 27, 0, 46, 84
frame_829.png, 46, 67, 4, 10, 28, 0, 45, 84
frame_830.png, 46, 67, 4, 10, 28, 0, 45, 84
frame_831.png, 46, 67, 4, 10, 29, 0, 44, 84
frame_832.png, 46, 67, 4, 10, 29, 0, 44, 84
frame_833.png, 46, 67, 4, 10, 30, 0, 42, 84
frame_834.png, 46, 67, 4, 10, 30, 0, 42, 84
frame_835.png, 46, 67, 4, 10, 31, 0, 41, 84
frame_836.png, 46, 67, 4, 10, 31, 0, 40, 84
frame_837.png, 46, 67, 4, 10, 32, 0, 38, 84
frame_838.png, 46, 67, 4, 10, 32, 0, 38, 84
frame_839.png, 46, 67, 4, 10, 33, 0, 36, 84
frame_840.png, 46, 67, 4, 10, 33, 0, 35, 84
frame_841.png, 46, 67, 4, 10, 34, 0, 34, 84
frame_842.png, 46, 67, 4, 10, 34, 0, 33, 84
frame_843.png, 46, 67, 4, 10, 35, 0, 31, 84
frame_844.png, 46, 67, 4, 10, 35, 0, 30, 84
frame_845.png, 46, 67, 4, 10, 35, 0, 30, 84
frame_846.png, 46, 67, 4, 10, 35, 0, 29, 84
frame_847.png, 46, 67, 4, 10, 36, 0, 27, 84
frame_848.png, 46, 67, 4, 10, 36, 0, 27, 84
frame_849.png, 46, 67, 4, 10, 36, 0, 26, 84
frame_850.png, 46, 67, 4, 10, 36, 0, 26, 84
frame_851.png, 46, 67, 4, 10, 37, 0, 24, 84
frame_852.png, 46, 67, 4, 10, 37, 0, 24, 84
frame_853.png, 46, 67, 4, 10, 37, 0, 24, 84
frame_854.png, 46, 67, 4, 10, 37, 0, 23, 84
frame_855.png, 46, 67, 4, 10, 37, 0, 23, 84
frame_856.png, 46, 67, 4, 10, 37, 0, 23, 84
frame_857.png, 46, 67, 4, 10, 37, 0, 22, 84
frame_858.png, 46, 67, 4, 10, 37, 0, 22, 84
frame_859.png, 46, 67, 4, 10, 37, 0, 22, 84
frame_860.png, 46, 67, 4, 10, 37, 0, 22, 84
frame_861.png, 46, 67, 4, 10, 37, 0, 22, 84
frame_862.png, 46, 67, 4, 10, 38, 0, 21, 84
frame_863.png, 46, 67, 4, 10, 38, 0, 21, 84
frame_864.png, 46, 67, 4, 10, 38, 0, 20, 84
frame_865.png, 46, 67, 4, 10, 38, 0, 20, 84
frame_866.png, 46, 67, 4, 10, 38, 0, 20, 84
frame_867.png, 46, 67, 4, 10, 38, 0, 20, 84
frame_868.png, 46, 67, 4, 10, 38, 0, 20, 84
frame_869.png, 46, 67, 4, 10, 38, 0, 20, 84
frame_870.png, 46, 67, 4, 10, 38, 0, 20, 84
frame_871.png, 46, 67, 4, 10, 38, 0, 20, 84
frame_872.png, 46, 67, 4, 10, 38, 0, 20, 84
frame_873.png, 46, 67, 4, 10, 38, 0, 20, 84
frame_874.png, 46, 67, 4, 10, 38, 0, 20, 84
frame_875.png, 46, 67, 4, 10, 38, 0, 20, 84
frame_876.png, 46, 67, 4, 10, 38, 0, 20, 84
frame_877.png, 46, 67, 4, 10, 38, 0, 20, 84
frame_878.png, 46, 67, 4, 10, 38, 0, 20, 84
frame_879.png, 46, 67, 4, 10, 38, 0, 20, 84
frame_880.png, 46, 67, 4, 10, 38, 0, 20, 84
frame_881.png, 46, 67, 4, 10, 38, 0, 20, 84
frame_882.png, 46, 67, 4, 10, 38, 0, 20, 84
frame_883.png, 46, 67, 4, 10, 38, 0, 20, 84
frame_884.png, 46, 67, 4, 10, 38, 0, 20, 84
frame_885.png, 46, 67, 4, 10, 38, 0, 20, 84
frame_886.png, 46, 67, 4, 10, 38, 0, 20, 84
frame_887.png, 46, 67, 4, 10, 38, 0, 20, 84
frame_888.png, 46, 67, 4, 10, 38, 0, 20, 84
frame_889.png, 46, 67, 4, 10, 37, 0, 21, 84
frame_890.png, 46, 67, 4, 10, 37, 0, 21, 84
frame_891.png, 46, 67, 4, 10, 37, 0, 21, 84
frame_892.png, 46, 67, 4, 10, 37, 0, 21, 84
frame_893.png, 46, 67, 4, 10, 37, 0, 21, 84
frame_894.png, 46, 67, 4, 10, 37, 0, 21, 84
frame_895.png, 46, 67, 4, 10, 37, 0, 21, 84
frame_896.png, 46, 67, 4, 10, 37, 0, 21, 84
frame_897.png, 46, 67, 4, 10, 37, 0, 21, 84
frame_898.png, 46, 67, 4, 10, 37, 0, 21, 84
